customer_id,customer_name,email,created_at,state_code,acquisition_channel,income_bracket,birth_date,engagement_score
C4646, GABRIELA SILVA,gabriela_silva@gmail.com,2023-11-08,SP,organic,10k-20k,1995-03-10,98
C4647,Amanda	Carvalho,amanda_carvalho@gmail.com,2023-11-27,São Paulo,organic,0-2k,1996-02-03,40
C4648,Gabriela  Pinto,gabriela_pinto@gmail.com,2023-09-28,RJ,paid_search,10k-20k,1972-11-30,53
C4649,Patricia   queiroz,patrícia_queiroz@gmail.com,2023-11-13,GO,paid_search,2k-5k,1973-09-09,28
C4650, CARLOS barros,carlos_barros@gmail.com,2023-07-02,PR,organic,20k+,1997-04-08,30
C4651,Patricia	Mirranda,patrícia_miranda@gmail.com,2023-05-26,São Paulo,social_media,20k+,1990-11-26,97
C4652,gustav0 Souza,gustavo_souza@gmail.com,2023-05-08,Espirito Santo,email,10k-20k,1995-02-06,71
C4653,maria barros ,maria_barros@gmail.com,2023-06-05,Sao Paulo,email,20k+,2003-03-23,25
C4654,Gabriela   Martins,gabriela_martins@gmail.com,2023-02-01,Espírito Santo,direct,2k-5k,1994-05-23,64
C4655,Leticia Siva,letícia_silva@gmail.com,2023-05-10,sp,social_media,0-2k,1971-02-07,23
C4656, BRUNO Franco ,bruno_franco@gmail.com,2023-10-01,Rio Grande do Sul,paid_search,5k-10k,1984-04-21,70
C4657,fernanda	Machdo,fernanda_machado@gmail.com,2023-03-23,Rio Grande do Sul,email,20k+,1981-10-29,51
C4658,BEATRIZ	silva,beatriz_silva@gmail.com,2023-08-05,BA,direct,10k-20k,2000-10-12,61
C4659,AMANDA  Andrade,amanda_andrade@gmail.com,2023-08-06,SP,social_media,20k+,1982-02-04,91
C4660, Mateus Camposs,matheus_campos@gmail.com,2023-08-12,SP,email,5k-10k,2003-01-20,15
C4661,Vinícius  SILVA,vinícius_silva@gmail.com,2023-01-21,sp,organic,10k-20k,2004-10-06,9
C4662,maria dias ,maria_dias@gmail.com,2023-12-10,Sao Paulo,paid_search,2k-5k,1991-09-12,1
C4663,Matheus	Aguiar ,matheus_aguiar@gmail.com,2023-01-13,PR,referral,5k-10k,2000-02-26,11
C4664,Lucas	Pinto,lucas_pinto@gmail.com,2023-09-30,Rio de Janeiro,email,20k+,1975-02-11,6
C4665,Amanda azevedo,amanda_azevedo@gmail.com,2023-04-30,rj,direct,2k-5k,1999-01-18,43
C4666,BRUNO Vieyra,bruno_vieira@gmail.com,2023-09-25,bahia,direct,2k-5k,1990-06-03,59
C4667,ANA Melo,ana_melo@gmail.com,2023-08-24,sp,referral,2k-5k,2002-10-09,34
C4668,Bruno Lopes ,bruno_lopes@gmail.com,2023-07-29,PR,organic,5k-10k,1998-03-08,83
C4669,RODRIGO   coelho,rodrigo_coelho@gmail.com,2023-09-06,sp,organic,0-2k,1981-09-12,32
C4670,Amanda  porto,amanda_porto@gmail.com,2023-07-21,Bahia,organic,5k-10k,2002-08-09,20
C4671, ANA figueiredo,ana_figueiredo@gmail.com,2023-11-18,Sao Paulo,paid_search,20k+,1997-03-05,29
C4672,PATRICIA	Olvera,patrícia_oliveira@gmail.com,2023-02-01,Espírito Santo,email,10k-20k,2001-02-07,72
C4673,Amanda  Azevedo,amanda_azevedo@gmail.com,2023-11-16,Estado de SP,direct,0-2k,2004-06-23,99
C4674,Lucas  oliveira,lucas_oliveira@gmail.com,2023-04-03,Espírito Santo,email,0-2k,1974-09-26,81
C4675, maria Santana,maria_santana@gmail.com,2023-11-15,Sao Paulo,referral,10k-20k,1995-09-20,60
C4676,BEATRIZ  Machdo,beatriz_machado@gmail.com,2023-12-11,Espírito Santo,referral,20k+,1972-05-12,49
C4677,Letícia   duarte,letícia_duarte@gmail.com,2023-10-05,BA,referral,0-2k,1983-08-04,35
C4678,lucas	Melo,lucas_melo@gmail.com,2023-09-06,Espirito Santo,direct,2k-5k,1980-09-25,83
C4679,CARLOS	Martins,carlos_martins@gmail.com,2023-11-16,Parana,paid_search,20k+,1975-02-14,27
C4680,LUCAS  Amaral,lucas_amaral@gmail.com,2023-02-11,Bahia,email,20k+,1971-12-24,88
C4681,An4   CARVALHO,ana_carvalho@gmail.com,2023-04-08,Brasília,direct,5k-10k,1979-06-07,91
C4682,Vinicius Moura,vinícius_moura@gmail.com,2023-03-04,PR,email,2k-5k,1977-08-15,21
C4683,gustav0 porto,gustavo_porto@gmail.com,2023-09-21,SP,email,20k+,1998-12-28,8
C4684,Ana correia ,ana_correia@gmail.com,2023-06-01,MG,referral,20k+,2002-06-24,94
C4685,Vinícius   lopes,vinícius_lopes@gmail.com,2023-01-29,Parana,paid_search,2k-5k,1970-12-31,99
C4686,gustav0 porto ,gustavo_porto@gmail.com,2023-09-09,Santa Catarina,paid_search,10k-20k,1979-06-24,81
C4687,Vinicius freitas,vinícius_freitas@gmail.com,2023-10-04,São Paulo,organic,2k-5k,1975-12-14,72
C4688, gustav0 porto,gustavo_porto@gmail.com,2023-09-09,Espírito Santo,paid_search,0-2k,1978-02-18,95
C4689,MARIA   Figueiredo,maria_figueiredo@gmail.com,2023-12-12,SP,direct,5k-10k,1974-11-04,50
C4690,bruno Faria ,bruno_farias@gmail.com,2023-12-04,DF,referral,5k-10k,1992-01-18,66
C4691, Vinicius assis,vinícius_assis@gmail.com,2023-10-27,M.G.,paid_search,5k-10k,1992-05-23,11
C4692,Bruno   Macêdo,bruno_macedo@gmail.com,2023-07-18,S.P.,referral,5k-10k,1991-12-18,42
C4693,Eduarda Siva ,eduarda_silva@gmail.com,2023-07-07,Rio de Janeiro,referral,5k-10k,1990-09-18,8
C4694,Gabriela Amaral  ,gabriela_amaral@gmail.com,2023-06-11,rj,direct,10k-20k,1979-10-08,51
C4695,Patrícia  coelho,patrícia_coelho@gmail.com,2023-07-20,RJ,paid_search,10k-20k,1977-01-17,40
C4696,Mateus SILVA ,matheus_silva@gmail.com,2023-01-18,sp,social_media,20k+,1988-03-06,35
C4697,An4	Duart,ana_duarte@gmail.com,2023-04-18,Minas,organic,0-2k,1988-12-18,74
C4698,Jõao  cunha,joão_cunha@gmail.com,2023-07-18,Estado de SP,social_media,10k-20k,1969-05-19,10
C4699,FERNANDA	duarte,fernanda_duarte@gmail.com,2023-10-03,São Paulo,direct,2k-5k,1971-08-01,2
C4700,AMANDA souza,amanda_souza@gmail.com,2023-05-06,S.P.,referral,5k-10k,1985-08-09,75
C4701,LUCAS  Moura ,lucas_moura@gmail.com,2023-08-16,Bahia,referral,2k-5k,1984-12-02,99
C4702,AMANDA Moura ,amanda_moura@gmail.com,2023-10-06,Estado de SP,social_media,2k-5k,1988-08-02,6
C4703,Tiago Batista ,thiago_batista@gmail.com,2023-02-04,sp,direct,0-2k,1971-07-09,39
C4704,ana   Nuness,ana_nunes@gmail.com,2023-01-29,Sao Paulo,social_media,20k+,2003-11-28,81
C4705, Ana Amaral,ana_amaral@gmail.com,2023-02-06,Santa Catarina,email,20k+,1996-03-12,31
C4706,Lucas   Moura,lucas_moura@gmail.com,2023-05-11,SC,social_media,20k+,1972-06-09,34
C4707,CAMILA   andrade,camila_andrade@gmail.com,2023-01-13,S.P.,direct,10k-20k,1976-08-16,98
C4708, EDUARDA Soza,eduarda_souza@gmail.com,2023-05-05,sp,email,10k-20k,2001-05-20,93
C4709,Leticia moura ,letícia_moura@gmail.com,2023-01-23,São Paulo,direct,2k-5k,1994-10-18,22
C4710,AMANDA   pereira,amanda_pereira@gmail.com,2023-12-01,PR,email,20k+,1985-04-30,61
C4711,Isabella	Porto,isabela_porto@gmail.com,2023-03-30,sp,organic,5k-10k,1995-09-17,34
C4712,CAMILA	amaral,camila_amaral@gmail.com,2023-12-02,Sao Paulo,referral,5k-10k,1984-08-04,12
C4713, ana Machado,ana_machado@gmail.com,2023-11-18,S.P.,paid_search,2k-5k,1996-08-10,49
C4714,LUCAS Moreira,lucas_moreira@gmail.com,2023-08-19,sp,email,0-2k,1985-09-21,5
C4715, Mateus Moura,matheus_moura@gmail.com,2023-05-30,Rio Grande do Sul,referral,2k-5k,1987-09-12,75
C4716,Isabela  batista,isabela_batista@gmail.com,2023-01-18,,referral,2k-5k,1990-06-25,70
C4717,Jõao   Mirranda,joão_miranda@gmail.com,2023-12-10,São Paulo,organic,5k-10k,1970-06-22,43
C4718,Patricia	Morais,patrícia_morais@gmail.com,2023-09-22,Rio de Janeiro,organic,2k-5k,1986-02-25,93
C4719,bruno	Assiz,bruno_assis@gmail.com,2023-07-01,sp,social_media,20k+,1991-05-12,48
C4720,RAFAEL  farias,rafael_farias@gmail.com,2023-12-06,Sao Paulo,paid_search,2k-5k,2000-04-07,73
C4721,CAMILA	coelho,camila_coelho@gmail.com,2023-01-05,SP,social_media,0-2k,1976-07-18,45
C4722, CARLOS SOUZA,carlos_souza@gmail.com,2023-02-03,PR,referral,0-2k,1988-04-12,27
C4723,gustav0  assis,gustavo_assis@gmail.com,2023-04-07,S.P.,referral,2k-5k,1998-12-06,14
C4724, Carl0s Morais ,carlos_morais@gmail.com,2023-04-06,sp,email,20k+,2000-07-20,51
C4725,Vinicius C0sta,vinícius_costa@gmail.com,2023-01-06, ,social_media,10k-20k,1991-02-25,90
C4726,Gabriela moura,gabriela_moura@gmail.com,2023-04-11,sp,social_media,0-2k,1971-04-01,21
C4727,Carlos Pinto ,carlos_pinto@gmail.com,2023-04-18,Sao Paulo,email,5k-10k,2000-10-03,24
C4728,GABRIELA porto,gabriela_porto@gmail.com,2023-05-15,Sao Paulo,social_media,5k-10k,1986-06-02,39
C4729, Mária Costa,maria_costa@gmail.com,2023-01-31,RS,email,10k-20k,1980-04-10,36
C4730,Patrícia   Duart,patrícia_duarte@gmail.com,2023-05-15,Estado de SP,email,20k+,1986-05-15,53
C4731,Eduarda	Sales,eduarda_sales@gmail.com,2023-10-25,PR,email,10k-20k,1972-01-07,84
C4732,Juliana Moura  ,juliana_moura@gmail.com,2023-12-28,Sao Paulo,direct,20k+,2000-01-02,2
C4733,BEATRIZ Franco  ,beatriz_franco@gmail.com,2023-09-20,sp,referral,5k-10k,1995-01-20,20
C4734, carlos Bezerra ,carlos_bezerra@gmail.com,2023-10-10,Santa Catarina,direct,0-2k,1993-08-07,79
C4735,FERNANDA Peixoto ,fernanda_peixoto@gmail.com,2023-09-10,XX,referral,0-2k,1982-09-05,76
C4736,lucas  vieira,lucas_vieira@gmail.com,2023-08-19,sp,paid_search,2k-5k,1982-11-17,77
C4737,Mateus Moura ,matheus_moura@gmail.com,2023-07-15,SP,social_media,2k-5k,1994-01-01,46
C4738,Matheus  Pacheco ,matheus_pacheco@gmail.com,2023-01-31,R.J.,paid_search,2k-5k,1972-09-15,15
C4739,Thiago Godoy ,thiago_godoy@gmail.com,2023-04-22,SP,paid_search,10k-20k,2001-03-04,41
C4740,Thiago	C0sta,thiago_costa@gmail.com,2023-11-23,S.P.,direct,10k-20k,1983-04-19,42
C4741,maria Bezerra,maria_bezerra@gmail.com,2023-02-07,XX,direct,20k+,1997-11-05,25
C4742,Eduarda Andrad,eduarda_andrade@gmail.com,2023-02-20,rj,organic,2k-5k,1971-07-31,75
C4743, An4 Nunes,ana_nunes@gmail.com,2023-06-20,Brasília,social_media,0-2k,2002-04-10,59
C4744,Mateus Figueiredoo,matheus_figueiredo@gmail.com,2023-05-22,ES,organic,5k-10k,1978-01-27,10
C4745,João silva ,joão_silva@gmail.com,2023-10-06,SP,email,0-2k,1995-12-20,25
C4746,Juliana  souza,juliana_souza@gmail.com,2023-12-05,São Paulo,email,5k-10k,1988-04-01,36
C4747, bruno Freita,bruno_freitas@gmail.com,2023-05-29,São Paulo,direct,20k+,1998-09-22,35
C4748, Camila assis,camila_assis@gmail.com,2023-11-14,Rio de Janeiro,social_media,20k+,1972-06-13,89
C4749,carlos Santo,carlos_santos@gmail.com,2023-11-17,São Paulo,direct,2k-5k,1970-07-22,91
C4750,Fernanda	Fernandes,fernanda_fernandes@gmail.com,2023-07-03,MG,direct,5k-10k,1984-05-14,8
C4751,carlos	queiroz,carlos_queiroz@gmail.com,2023-06-07,RJ,paid_search,5k-10k,1981-04-13,79
C4752,FERNANDA Oliveira,fernanda_oliveira@gmail.com,2023-01-03,Santa Catarina,paid_search,2k-5k,2003-02-08,14
C4753,fernanda	neves,fernanda_neves@gmail.com,2023-03-30,GO,organic,0-2k,1996-09-15,27
C4754, Patricia Soza,patrícia_souza@gmail.com,2023-12-04,sp,email,0-2k,1975-07-31,29
C4755,gustav0 sales,gustavo_sales@gmail.com,2023-07-26,Parana,referral,2k-5k,1981-06-05,39
C4756,GABRIELA   Queiroz ,gabriela_queiroz@gmail.com,2023-08-26,R.J.,social_media,20k+,1971-09-20,8
C4757, ANA Barbosa,ana_barbosa@gmail.com,2023-11-06,BA,paid_search,20k+,1975-05-14,45
C4758,Amanda Vieira,amanda_vieira@gmail.com,2023-07-08,GO,social_media,2k-5k,1999-05-05,38
C4759,Mária  Morais ,maria_morais@gmail.com,2023-03-21,Minas,organic,0-2k,1993-08-28,53
C4760,joao Olvera ,joão_oliveira@gmail.com,2023-04-01,Sao Paulo,email,5k-10k,2001-01-06,41
C4761,Bruno   xavier,bruno_xavier@gmail.com,2023-10-31,S.P.,referral,0-2k,1990-01-09,5
C4762,Tiago   Miranda,thiago_miranda@gmail.com,2023-03-17,ES,paid_search,2k-5k,1985-07-29,78
C4763,Bruno Sales,bruno_sales@gmail.com,2023-12-06,São Paulo,social_media,0-2k,1983-04-02,91
C4764,JULIANA Santana ,juliana_santana@gmail.com,2023-01-06,BR,paid_search,2k-5k,1987-03-24,94
C4765, Jõao barros,joão_barros@gmail.com,2023-08-19,RJ,referral,20k+,1982-06-03,16
C4766,JULIANA Silva ,juliana_silva@gmail.com,2023-01-16,S.P.,direct,10k-20k,2002-09-23,94
C4767,fernanda santana ,fernanda_santana@gmail.com,2023-06-09,MG,direct,2k-5k,1995-10-10,60
C4768, JOAO peixoto,joão_peixoto@gmail.com,2023-07-23,Sao Paulo,referral,5k-10k,1984-01-23,84
C4769,carlos amaral,carlos_amaral@gmail.com,2023-01-14,Sao Paulo,referral,10k-20k,1978-12-18,100
C4770, Rodrigo Andrade,rodrigo_andrade@gmail.com,2023-07-29,SP,referral,20k+,1988-03-14,80
C4771, BRUNO Lacerda,bruno_lacerda@gmail.com,2023-10-29,ES,email,5k-10k,1994-03-04,32
C4772,CAMILA   Moura ,camila_moura@gmail.com,2023-02-19,S.P.,email,20k+,1995-04-16,52
C4773,ANA  Vieira,ana_vieira@gmail.com,2023-04-17,M.G.,email,20k+,1980-08-20,58
C4774,EDUARDA  Castro ,eduarda_castro@gmail.com,2023-10-16,S.P.,referral,5k-10k,1976-11-18,2
C4775,Vinicius  duarte,vinícius_duarte@gmail.com,2023-04-24,Rio Grande do Sul,email,10k-20k,1979-07-13,81
C4776,Letícia	Moura ,letícia_moura@gmail.com,2023-11-08,sp,direct,2k-5k,1995-04-03,37
C4777,Patricia  Coelho,patrícia_coelho@gmail.com,2023-12-18,São Paulo,referral,20k+,1982-12-17,46
C4778,Beatriz xavier,beatriz_xavier@gmail.com,2023-11-13,Estado de SP,referral,20k+,1998-07-07,81
C4779, RODRIGO Pacheco,rodrigo_pacheco@gmail.com,2023-02-23,RS,organic,10k-20k,1989-10-06,13
C4780,Carlos  Castro,carlos_castro@gmail.com,2023-04-03,PR,referral,0-2k,1987-07-14,32
C4781,FERNANDA	Goncalves,fernanda_gonçalves@gmail.com,2023-04-24,Goiás,social_media,2k-5k,2003-11-10,78
C4782, EDUARDA Braga,eduarda_braga@gmail.com,2023-09-16,Minas Gerais,social_media,10k-20k,1990-10-19,41
C4783,RODRIGO	andrade,rodrigo_andrade@gmail.com,2023-11-24,Bahia,referral,20k+,2004-09-30,46
C4784,MARIA franco,maria_franco@gmail.com,2023-10-31,M.G.,social_media,10k-20k,1995-04-16,17
C4785,Leticia   lacerda,letícia_lacerda@gmail.com,2023-01-29,XX,paid_search,5k-10k,1976-08-10,83
C4786,Thiago Freitas,thiago_freitas@gmail.com,2023-05-30,Brasil,social_media,0-2k,2002-01-17,83
C4787,Fernanda	Silva,fernanda_silva@gmail.com,2023-01-25,,paid_search,0-2k,2003-04-14,31
C4788,fernanda neves,fernanda_neves@gmail.com,2023-06-25,RS,email,10k-20k,1977-01-18,95
C4789,Maria Nuness,maria_nunes@gmail.com,2023-09-11,BR,organic,20k+,1969-06-07,86
C4790, AMANDA Araújo,amanda_araújo@gmail.com,2023-09-24,Santa Catarina,direct,5k-10k,1982-10-31,59
C4791, Maria Nunes,maria_nunes@gmail.com,2023-01-26,GO,paid_search,20k+,1997-02-22,2
C4792, Letícia Machdo,letícia_machado@gmail.com,2023-01-01,RS,social_media,20k+,1983-11-07,57
C4793,Rafael Duarte,rafael_duarte@gmail.com,2023-06-05,Minas,referral,0-2k,1974-05-30,60
C4794, Carl0s Fernandes,carlos_fernandes@gmail.com,2023-03-11,R.J.,organic,0-2k,2000-10-05,94
C4795,Gabriela  porto,gabriela_porto@gmail.com,2023-07-21,Santa Catarina,social_media,2k-5k,1984-04-27,38
C4796,GABRIELA Xavier ,gabriela_xavier@gmail.com,2023-02-18,sp,paid_search,20k+,1985-01-21,36
C4797,Rafael  Coelho,rafael_coelho@gmail.com,2023-12-06,Minas,email,5k-10k,1977-08-29,41
C4798,An4   Valente,ana_valente@gmail.com,2023-04-15,Estado de SP,paid_search,2k-5k,1979-10-14,94
C4799,João  assis,joão_assis@gmail.com,2023-02-28,sp,social_media,0-2k,1979-05-14,55
C4800,Carl0s   Gonçalvez,carlos_gonçalves@gmail.com,2023-10-08,PR,organic,20k+,2001-07-30,5
C4801,Ana Fonseca,ana_fonseca@gmail.com,2023-02-14,BA,organic,10k-20k,1991-03-16,56
C4802,Juliana   SOUZA,juliana_souza@gmail.com,2023-06-02,São Paulo,social_media,0-2k,1989-01-04,88
C4803,Carlos  peixoto,carlos_peixoto@gmail.com,2023-07-22,DF,social_media,20k+,1996-05-16,2
C4804,Maria	Santo,maria_santos@gmail.com,2023-07-30,sp,paid_search,2k-5k,1972-01-29,99
C4805,AMANDA   SOUZA,amanda_souza@gmail.com,2023-06-29,RS,social_media,0-2k,1980-11-06,62
C4806,Ana   Cohelo,ana_coelho@gmail.com,2023-01-22,São Paulo,social_media,0-2k,1979-06-27,25
C4807,Camila   Andrade,camila_andrade@gmail.com,2023-09-25,SP,email,5k-10k,1986-01-07,99
C4808,fernanda nunes ,fernanda_nunes@gmail.com,2023-05-10,Goiás,referral,20k+,1978-04-19,12
C4809,Fernanda	Xavier,fernanda_xavier@gmail.com,2023-09-16,Santa Catarina,organic,0-2k,1983-11-20,68
C4810,Carl0s Cardoso,carlos_cardoso@gmail.com,2023-04-02,Rio,social_media,20k+,1976-12-18,80
C4811, João Duart,joão_duarte@gmail.com,2023-11-07,SP,paid_search,20k+,1973-01-18,100
C4812, Letícia xavier,letícia_xavier@gmail.com,2023-09-30,Sao Paulo,organic,5k-10k,1994-07-09,52
C4813,Juliana farias,juliana_farias@gmail.com,2023-07-07,São Paulo,referral,0-2k,2000-03-26,72
C4814,LUCAS	Barroz,lucas_barros@gmail.com,2023-12-13,Rio de Janeiro,social_media,10k-20k,1981-07-23,72
C4815, Maria paiva,maria_paiva@gmail.com,2023-01-23,S.P.,social_media,2k-5k,1971-01-11,1
C4816,Amanda santana,amanda_santana@gmail.com,2023-08-31,São Paulo,organic,10k-20k,1996-04-27,39
C4817,Rafael Santo,rafael_santos@gmail.com,2023-08-23,BA,organic,10k-20k,2004-03-04,87
C4818,Amanda azevedo,amanda_azevedo@gmail.com,2023-07-28,rj,direct,20k+,1981-03-09,39
C4819,AMANDA  Teixeira,amanda_teixeira@gmail.com,2023-09-14,Paraná,email,2k-5k,1981-11-19,14
C4820,Isabela   castro,isabela_castro@gmail.com,2023-08-06,Sao Paulo,referral,0-2k,2001-12-07,84
C4821,An4  campos,ana_campos@gmail.com,2023-05-15,GO,social_media,0-2k,1994-10-09,44
C4822, fernanda Farias,fernanda_farias@gmail.com,2023-04-12,S.P.,paid_search,20k+,1970-09-12,97
C4823,João   paiva,joão_paiva@gmail.com,2023-01-31,XX,social_media,5k-10k,1982-03-02,96
C4824, João Batista,joão_batista@gmail.com,2023-03-28,SC,direct,2k-5k,1986-12-11,92
C4825,AMANDA Bezerra,amanda_bezerra@gmail.com,2023-05-31,bahia,referral,0-2k,1977-10-13,28
C4826,fernanda   Paivah,fernanda_paiva@gmail.com,2023-06-23,Bahia,referral,10k-20k,1983-09-07,31
C4827, RAFAEL Queiroz ,rafael_queiroz@gmail.com,2023-03-24,Goiás,organic,0-2k,1994-07-02,43
C4828,Vinícius  Gonçalves,vinícius_gonçalves@gmail.com,2023-11-12,Minas Gerais,paid_search,5k-10k,1975-06-29,33
C4829,Eduarda Duart ,eduarda_duarte@gmail.com,2023-05-04,RS,email,0-2k,2001-02-20,38
C4830, lucas Freita,lucas_freitas@gmail.com,2023-09-14,sp,social_media,20k+,2002-06-03,63
C4831,BEATRIZ   Diass,beatriz_dias@gmail.com,2023-05-25,Estado de SP,paid_search,2k-5k,1978-01-26,0
C4832,fernanda Freitas,fernanda_freitas@gmail.com,2023-02-11,Estado de SP,paid_search,20k+,1985-07-19,53
C4833,Tiago   carvalho,thiago_carvalho@gmail.com,2023-10-12,Parana,social_media,0-2k,1991-04-29,41
C4834, Eduarda Queiroz,eduarda_queiroz@gmail.com,2023-02-09,Bahia,referral,0-2k,1971-05-13,57
C4835,Gustavo  aguiar,gustavo_aguiar@gmail.com,2023-10-15,SP,direct,10k-20k,1992-08-10,53
C4836, ana Cardoso,ana_cardoso@gmail.com,2023-11-07,R.J.,organic,2k-5k,1980-04-28,27
C4837,JOAO   Carvalho,joão_carvalho@gmail.com,2023-03-28,BR,direct,0-2k,1993-07-05,43
C4838,Mária	mendes,maria_mendes@gmail.com,2023-12-10,sp,direct,5k-10k,1989-03-18,39
C4839, Vinicius C0sta,vinícius_costa@gmail.com,2023-02-08,Goiás,organic,0-2k,1977-10-13,81
C4840, lucas Valentte,lucas_valente@gmail.com,2023-12-17,M.G.,referral,10k-20k,2002-05-10,54
C4841, Fernanda monteiro,fernanda_monteiro@gmail.com,2023-02-01,Paraná,paid_search,10k-20k,1993-06-20,56
C4842,MARIA  Mirranda,maria_miranda@gmail.com,2023-09-01,SP,social_media,20k+,1970-02-28,25
C4843,Matheus  aguiar,matheus_aguiar@gmail.com,2023-12-23,Paraná,organic,5k-10k,1982-05-08,86
C4844,Patricia	macedo,patrícia_macedo@gmail.com,2023-02-22,sp,email,10k-20k,2004-08-19,62
C4845,JOAO   silva,joão_silva@gmail.com,2023-01-18,Paraná,direct,20k+,1986-08-31,28
C4846,RODRIGO	Macêdo,rodrigo_macedo@gmail.com,2023-05-15,SP,social_media,20k+,1983-10-13,71
C4847, Isabella Perera,isabela_pereira@gmail.com,2023-05-16,Bahia,organic,10k-20k,1997-05-24,21
C4848, joao Siva,joão_silva@gmail.com,2023-11-13,Rio de Janeiro,email,2k-5k,1997-10-21,78
C4849,ANA	Nuness,ana_nunes@gmail.com,2023-12-08,Sao Paulo,organic,2k-5k,1994-09-07,81
C4850, CAMILA Santana,camila_santana@gmail.com,2023-03-06,BR,referral,20k+,1983-12-17,74
C4851,An4	godoy,ana_godoy@gmail.com,2023-11-03,Santa Catarina,referral,2k-5k,2002-04-01,83
C4852, EDUARDA Xav ier,eduarda_xavier@gmail.com,2023-11-29,Goiás,email,5k-10k,2003-02-23,88
C4853,MARIA	cunha,maria_cunha@gmail.com,2023-07-14,S.P.,email,5k-10k,1974-08-23,86
C4854,ana  oliveira,ana_oliveira@gmail.com,2023-12-09,São Paulo,social_media,20k+,1989-08-20,81
C4855,Lucas   Figueiredo,lucas_figueiredo@gmail.com,2023-11-21,São Paulo,paid_search,5k-10k,2000-04-28,1
C4856,JOAO	Camposs,joão_campos@gmail.com,2023-02-22,Santa Catarina,referral,20k+,2002-06-07,56
C4857,carlos souza ,carlos_souza@gmail.com,2023-01-05,BR,organic,0-2k,2000-02-07,53
C4858,Patrícia  Figueiredo,patrícia_figueiredo@gmail.com,2023-10-06,M.G.,direct,20k+,1976-12-20,17
C4859,joao  Assis,joão_assis@gmail.com,2023-05-03,Espírito Santo,referral,2k-5k,1990-10-02,28
C4860,An4	Andrad,ana_andrade@gmail.com,2023-08-29,Sao Paulo,email,0-2k,1985-06-29,98
C4861, AMANDA Gonçalves,amanda_gonçalves@gmail.com,2023-10-12,sp,paid_search,10k-20k,1982-05-27,29
C4862,Lucas	fonseca,lucas_fonseca@gmail.com,2023-04-06,São Paulo,direct,0-2k,1993-07-04,77
C4863,GABRIELA  Duart,gabriela_duarte@gmail.com,2023-05-15,Estado de SP,direct,0-2k,1973-11-06,97
C4864,Leticia   miranda,letícia_miranda@gmail.com,2023-03-09,Estado de SP,organic,10k-20k,1982-03-04,60
C4865, RAFAEL Nascimento,rafael_nascimento@gmail.com,2023-08-03,Minas Gerais,referral,20k+,1971-08-03,7
C4866,Carlos Perera ,carlos_pereira@gmail.com,2023-03-02,Minas Gerais,social_media,20k+,1979-04-13,65
C4867,Juliana  Morais ,juliana_morais@gmail.com,2023-02-09,Sao Paulo,organic,10k-20k,1977-04-11,54
C4868,carlos  Bezerra ,carlos_bezerra@gmail.com,2023-06-29,Sao Paulo,direct,10k-20k,1974-05-22,66
C4869,BRUNO  Nunes,bruno_nunes@gmail.com,2023-02-24,SC,paid_search,10k-20k,1985-08-10,95
C4870,Beatriz	andrade,beatriz_andrade@gmail.com,2023-03-26,RJ,social_media,2k-5k,2003-06-01,64
C4871,Beatriz   Moreyra,beatriz_moreira@gmail.com,2023-09-18,Estado de SP,email,0-2k,1969-10-28,74
C4872,JULIANA Camposs ,juliana_campos@gmail.com,2023-10-17,PR,organic,10k-20k,1983-12-12,59
C4873,Matheus Bragga,matheus_braga@gmail.com,2023-08-13,bahia,paid_search,2k-5k,1972-04-30,29
C4874, Thiago vieira,thiago_vieira@gmail.com,2023-07-19,Estado de SP,email,5k-10k,1975-10-18,68
C4875, Letícia Santo,letícia_santos@gmail.com,2023-06-16,Sao Paulo,direct,5k-10k,1987-06-04,3
C4876,Mária   carvalho,maria_carvalho@gmail.com,2023-01-08,M.G.,paid_search,10k-20k,1990-03-03,84
C4877,EDUARDA castro ,eduarda_castro@gmail.com,2023-02-01,Sao Paulo,email,20k+,1993-05-16,76
C4878,Leticia   carvalho,letícia_carvalho@gmail.com,2023-08-26,São Paulo,referral,5k-10k,1987-07-30,96
C4879, joao figueiredo,joão_figueiredo@gmail.com,2023-08-18,Minas Gerais,social_media,2k-5k,2004-01-09,27
C4880,ana Moura,ana_moura@gmail.com,2023-08-29,Parana,direct,10k-20k,1984-02-21,23
